,Symbol,Year,Month,Day,Open,High,Low,Close,Volume,Date,Good_Time_Prices_Low,Good_Time_Prices_will_increase,Good_Time_Interest_rates_low,Good_Time_Rising_interest_rates,Good_Time_Times_good,Good_Time_Fuel_Efficiency,Bad_Time_Prices_High,Bad_Time_Interest_rates_high,Bad_Time_Cannot_Afford,Bad_Time_Uncertain_Future,Bad_Time_Gas_Prices,Bad_Time_Poor_Selection,Relative_prices,Relative_rates
17526,F,1987,9,4,3.8061,3.8139999999999996,3.7274,3.7431,3316149,1987-09-30,29.0,15.0,36.0,4.0,2.0,0.0,16.0,4.0,3.0,2.0,1.0,4.0,13.0,32.0
17527,F,1987,9,8,3.7351,3.7589,3.6642,3.7589,5126759,1987-09-30,29.0,15.0,36.0,4.0,2.0,0.0,16.0,4.0,3.0,2.0,1.0,4.0,13.0,32.0
17528,F,1987,9,9,3.8139999999999996,3.8378,3.7589,3.7824,5177522,1987-09-30,29.0,15.0,36.0,4.0,2.0,0.0,16.0,4.0,3.0,2.0,1.0,4.0,13.0,32.0
17529,F,1987,9,10,3.8139999999999996,3.8139999999999996,3.7589,3.7824,3842532,1987-09-30,29.0,15.0,36.0,4.0,2.0,0.0,16.0,4.0,3.0,2.0,1.0,4.0,13.0,32.0
17530,F,1987,9,11,3.7666,3.8139999999999996,3.7666,3.8061,3223260,1987-09-30,29.0,15.0,36.0,4.0,2.0,0.0,16.0,4.0,3.0,2.0,1.0,4.0,13.0,32.0
17531,F,1987,9,14,3.8139999999999996,3.9165,3.798,3.9165,4740477,1987-09-30,29.0,15.0,36.0,4.0,2.0,0.0,16.0,4.0,3.0,2.0,1.0,4.0,13.0,32.0
17532,F,1987,9,15,3.9086,3.9165,3.8218,3.8378,2952706,1987-09-30,29.0,15.0,36.0,4.0,2.0,0.0,16.0,4.0,3.0,2.0,1.0,4.0,13.0,32.0
17533,F,1987,9,16,3.8139999999999996,3.8692,3.7824,3.8139999999999996,4173487,1987-09-30,29.0,15.0,36.0,4.0,2.0,0.0,16.0,4.0,3.0,2.0,1.0,4.0,13.0,32.0
17534,F,1987,9,17,3.8455,3.9086,3.7824,3.8455,6040440,1987-09-30,29.0,15.0,36.0,4.0,2.0,0.0,16.0,4.0,3.0,2.0,1.0,4.0,13.0,32.0
17535,F,1987,9,18,3.8613,3.8613,3.7824,3.7824,3577563,1987-09-30,29.0,15.0,36.0,4.0,2.0,0.0,16.0,4.0,3.0,2.0,1.0,4.0,13.0,32.0
17536,F,1987,9,21,3.7902,3.8218,3.7194,3.7351,4818140,1987-09-30,29.0,15.0,36.0,4.0,2.0,0.0,16.0,4.0,3.0,2.0,1.0,4.0,13.0,32.0
17537,F,1987,9,22,3.7274,3.7902,3.6642,3.7824,5482078,1987-09-30,29.0,15.0,36.0,4.0,2.0,0.0,16.0,4.0,3.0,2.0,1.0,4.0,13.0,32.0
17538,F,1987,9,23,3.7902,3.8455,3.7824,3.798,5060265,1987-09-30,29.0,15.0,36.0,4.0,2.0,0.0,16.0,4.0,3.0,2.0,1.0,4.0,13.0,32.0
17539,F,1987,9,24,3.7902,3.7902,3.6879,3.7035,4739462,1987-09-30,29.0,15.0,36.0,4.0,2.0,0.0,16.0,4.0,3.0,2.0,1.0,4.0,13.0,32.0
17540,F,1987,9,25,3.6329,3.6406,3.5618,3.5699,15989402,1987-09-30,29.0,15.0,36.0,4.0,2.0,0.0,16.0,4.0,3.0,2.0,1.0,4.0,13.0,32.0
17541,F,1987,9,28,3.625,3.6406,3.5777,3.609,7258680,1987-09-30,29.0,15.0,36.0,4.0,2.0,0.0,16.0,4.0,3.0,2.0,1.0,4.0,13.0,32.0
17542,F,1987,9,29,3.6013,3.609,3.4672,3.5148,5583599,1987-09-30,29.0,15.0,36.0,4.0,2.0,0.0,16.0,4.0,3.0,2.0,1.0,4.0,13.0,32.0
17543,F,1987,9,30,3.5224,3.609,3.5224,3.5935,8933761,1987-09-30,29.0,15.0,36.0,4.0,2.0,0.0,16.0,4.0,3.0,2.0,1.0,4.0,13.0,32.0
17544,F,1987,10,1,3.5935,3.7194,3.5935,3.7116,5532840,1987-10-31,26.0,14.0,22.0,5.0,4.0,0.0,19.0,7.0,3.0,3.0,0.0,2.0,7.0,15.0
17545,F,1987,10,2,3.7116,3.7351,3.6642,3.6724,2996366,1987-10-31,26.0,14.0,22.0,5.0,4.0,0.0,19.0,7.0,3.0,3.0,0.0,2.0,7.0,15.0
17546,F,1987,10,5,3.6642,3.6958,3.6171,3.6487,3208034,1987-10-31,26.0,14.0,22.0,5.0,4.0,0.0,19.0,7.0,3.0,3.0,0.0,2.0,7.0,15.0
17547,F,1987,10,6,3.6171,3.6171,3.5461,3.5538,3918164,1987-10-31,26.0,14.0,22.0,5.0,4.0,0.0,19.0,7.0,3.0,3.0,0.0,2.0,7.0,15.0
17548,F,1987,10,7,3.5069999999999997,3.5148,3.4672,3.4988,9086038,1987-10-31,26.0,14.0,22.0,5.0,4.0,0.0,19.0,7.0,3.0,3.0,0.0,2.0,7.0,15.0
17549,F,1987,10,8,3.4988,3.5381,3.4199,3.4672,11522522,1987-10-31,26.0,14.0,22.0,5.0,4.0,0.0,19.0,7.0,3.0,3.0,0.0,2.0,7.0,15.0
17550,F,1987,10,9,3.4831,3.5618,3.4517,3.4753,11522522,1987-10-31,26.0,14.0,22.0,5.0,4.0,0.0,19.0,7.0,3.0,3.0,0.0,2.0,7.0,15.0
17551,F,1987,10,12,3.4594,3.4672,3.412,3.4433,6700319,1987-10-31,26.0,14.0,22.0,5.0,4.0,0.0,19.0,7.0,3.0,3.0,0.0,2.0,7.0,15.0
17552,F,1987,10,13,3.4831,3.5148,3.4433,3.5148,6852602,1987-10-31,26.0,14.0,22.0,5.0,4.0,0.0,19.0,7.0,3.0,3.0,0.0,2.0,7.0,15.0
17553,F,1987,10,14,3.4433,3.4753,3.3411,3.3965,10761123,1987-10-31,26.0,14.0,22.0,5.0,4.0,0.0,19.0,7.0,3.0,3.0,0.0,2.0,7.0,15.0
17554,F,1987,10,15,3.2941,3.3017,3.1758,3.1915,13806719,1987-10-31,26.0,14.0,22.0,5.0,4.0,0.0,19.0,7.0,3.0,3.0,0.0,2.0,7.0,15.0
17555,F,1987,10,16,3.1994,3.2073,3.0260000000000002,3.0891,14668623,1987-10-31,26.0,14.0,22.0,5.0,4.0,0.0,19.0,7.0,3.0,3.0,0.0,2.0,7.0,15.0
17556,F,1987,10,19,2.9393,3.0104,2.5295,2.5295,25856636,1987-10-31,26.0,14.0,22.0,5.0,4.0,0.0,19.0,7.0,3.0,3.0,0.0,2.0,7.0,15.0
17557,F,1987,10,20,2.6951,2.9079,2.1987,2.6401,27061680,1987-10-31,26.0,14.0,22.0,5.0,4.0,0.0,19.0,7.0,3.0,3.0,0.0,2.0,7.0,15.0
17558,F,1987,10,21,2.8606,2.8999,2.7739,2.8291,21983647,1987-10-31,26.0,14.0,22.0,5.0,4.0,0.0,19.0,7.0,3.0,3.0,0.0,2.0,7.0,15.0
17559,F,1987,10,22,2.6401,2.7501,2.5848,2.7029,15911737,1987-10-31,26.0,14.0,22.0,5.0,4.0,0.0,19.0,7.0,3.0,3.0,0.0,2.0,7.0,15.0
17560,F,1987,10,23,2.6162,2.7343,2.5926,2.7186,8528695,1987-10-31,26.0,14.0,22.0,5.0,4.0,0.0,19.0,7.0,3.0,3.0,0.0,2.0,7.0,15.0
17561,F,1987,10,26,2.6401,2.6636,2.4744,2.498,15481803,1987-10-31,26.0,14.0,22.0,5.0,4.0,0.0,19.0,7.0,3.0,3.0,0.0,2.0,7.0,15.0
17562,F,1987,10,27,2.5453,2.6555,2.5453,2.6084,10707316,1987-10-31,26.0,14.0,22.0,5.0,4.0,0.0,19.0,7.0,3.0,3.0,0.0,2.0,7.0,15.0
17563,F,1987,10,28,2.5374,2.6874,2.5058,2.6794,8476920,1987-10-31,26.0,14.0,22.0,5.0,4.0,0.0,19.0,7.0,3.0,3.0,0.0,2.0,7.0,15.0
17564,F,1987,10,29,2.7186,2.7896,2.6636,2.7501,8781478,1987-10-31,26.0,14.0,22.0,5.0,4.0,0.0,19.0,7.0,3.0,3.0,0.0,2.0,7.0,15.0
17565,F,1987,10,30,2.8131,2.8686,2.7661,2.8131,8426162,1987-10-31,26.0,14.0,22.0,5.0,4.0,0.0,19.0,7.0,3.0,3.0,0.0,2.0,7.0,15.0
17566,F,1987,11,2,2.8131,2.8369,2.7819,2.8369,5329798,1987-11-30,31.0,10.0,21.0,3.0,2.0,0.0,17.0,10.0,4.0,8.0,0.0,2.0,14.0,11.0
17567,F,1987,11,3,2.8212,2.8369,2.7501,2.8369,4882607,1987-11-30,31.0,10.0,21.0,3.0,2.0,0.0,17.0,10.0,4.0,8.0,0.0,2.0,14.0,11.0
17568,F,1987,11,4,2.8131,2.8606,2.7661,2.8291,5228279,1987-11-30,31.0,10.0,21.0,3.0,2.0,0.0,17.0,10.0,4.0,8.0,0.0,2.0,14.0,11.0
17569,F,1987,11,5,2.8369,2.9393,2.8291,2.9234,5380559,1987-11-30,31.0,10.0,21.0,3.0,2.0,0.0,17.0,10.0,4.0,8.0,0.0,2.0,14.0,11.0
17570,F,1987,11,6,2.9079,2.9631,2.7896,2.8131,3982125,1987-11-30,31.0,10.0,21.0,3.0,2.0,0.0,17.0,10.0,4.0,8.0,0.0,2.0,14.0,11.0
17571,F,1987,11,9,2.7343,2.7739,2.7029,2.7343,4409011,1987-11-30,31.0,10.0,21.0,3.0,2.0,0.0,17.0,10.0,4.0,8.0,0.0,2.0,14.0,11.0
17572,F,1987,11,10,2.6794,2.7343,2.6317,2.6716,4926764,1987-11-30,31.0,10.0,21.0,3.0,2.0,0.0,17.0,10.0,4.0,8.0,0.0,2.0,14.0,11.0
17573,F,1987,11,11,2.7106,2.7264,2.6555,2.6716,3035448,1987-11-30,31.0,10.0,21.0,3.0,2.0,0.0,17.0,10.0,4.0,8.0,0.0,2.0,14.0,11.0
17574,F,1987,11,12,2.7186,2.8369,2.7186,2.7739,8527682,1987-11-30,31.0,10.0,21.0,3.0,2.0,0.0,17.0,10.0,4.0,8.0,0.0,2.0,14.0,11.0
17575,F,1987,11,13,2.7819,2.8448,2.7739,2.8054,5532840,1987-11-30,31.0,10.0,21.0,3.0,2.0,0.0,17.0,10.0,4.0,8.0,0.0,2.0,14.0,11.0
17576,F,1987,11,16,2.8291,2.8686,2.8291,2.8686,5243506,1987-11-30,31.0,10.0,21.0,3.0,2.0,0.0,17.0,10.0,4.0,8.0,0.0,2.0,14.0,11.0
17577,F,1987,11,17,2.8448,2.8606,2.7896,2.8291,3973493,1987-11-30,31.0,10.0,21.0,3.0,2.0,0.0,17.0,10.0,4.0,8.0,0.0,2.0,14.0,11.0
17578,F,1987,11,18,2.8291,2.8844,2.7974,2.8686,4275514,1987-11-30,31.0,10.0,21.0,3.0,2.0,0.0,17.0,10.0,4.0,8.0,0.0,2.0,14.0,11.0
17579,F,1987,11,19,2.8369,2.8763,2.7819,2.7974,4954682,1987-11-30,31.0,10.0,21.0,3.0,2.0,0.0,17.0,10.0,4.0,8.0,0.0,2.0,14.0,11.0
17580,F,1987,11,20,2.7739,2.8291,2.7186,2.8131,6040440,1987-11-30,31.0,10.0,21.0,3.0,2.0,0.0,17.0,10.0,4.0,8.0,0.0,2.0,14.0,11.0
17581,F,1987,11,23,2.7896,2.8212,2.7661,2.8212,2909055,1987-11-30,31.0,10.0,21.0,3.0,2.0,0.0,17.0,10.0,4.0,8.0,0.0,2.0,14.0,11.0
17582,F,1987,11,24,2.8528,2.8763,2.8291,2.8369,4168410,1987-11-30,31.0,10.0,21.0,3.0,2.0,0.0,17.0,10.0,4.0,8.0,0.0,2.0,14.0,11.0
17583,F,1987,11,25,2.8054,2.8291,2.7661,2.7661,2417699,1987-11-30,31.0,10.0,21.0,3.0,2.0,0.0,17.0,10.0,4.0,8.0,0.0,2.0,14.0,11.0
17584,F,1987,11,27,2.7739,2.7896,2.7186,2.7186,1941568,1987-11-30,31.0,10.0,21.0,3.0,2.0,0.0,17.0,10.0,4.0,8.0,0.0,2.0,14.0,11.0
17585,F,1987,11,30,2.6555,2.6716,2.5691,2.648,6091202,1987-11-30,31.0,10.0,21.0,3.0,2.0,0.0,17.0,10.0,4.0,8.0,0.0,2.0,14.0,11.0
17586,F,1987,12,1,2.6716,2.7501,2.6555,2.7264,3790250,1987-12-31,31.0,14.0,21.0,2.0,2.0,0.0,17.0,9.0,4.0,4.0,0.0,4.0,14.0,12.0
17587,F,1987,12,2,2.758,2.8054,2.7343,2.7819,3375541,1987-12-31,31.0,14.0,21.0,2.0,2.0,0.0,17.0,9.0,4.0,4.0,0.0,4.0,14.0,12.0
17588,F,1987,12,3,2.7974,2.8054,2.7029,2.7029,4284651,1987-12-31,31.0,14.0,21.0,2.0,2.0,0.0,17.0,9.0,4.0,4.0,0.0,4.0,14.0,12.0
17589,F,1987,12,4,2.7029,2.7343,2.6555,2.6951,4379571,1987-12-31,31.0,14.0,21.0,2.0,2.0,0.0,17.0,9.0,4.0,4.0,0.0,4.0,14.0,12.0
17590,F,1987,12,7,2.7186,2.8054,2.7106,2.8054,3251687,1987-12-31,31.0,14.0,21.0,2.0,2.0,0.0,17.0,9.0,4.0,4.0,0.0,4.0,14.0,12.0
17591,F,1987,12,8,2.7974,2.8131,2.7739,2.8054,3231383,1987-12-31,31.0,14.0,21.0,2.0,2.0,0.0,17.0,9.0,4.0,4.0,0.0,4.0,14.0,12.0
17592,F,1987,12,9,2.7896,2.8528,2.7819,2.8131,5329798,1987-12-31,31.0,14.0,21.0,2.0,2.0,0.0,17.0,9.0,4.0,4.0,0.0,4.0,14.0,12.0
17593,F,1987,12,10,2.7661,2.8291,2.7264,2.7264,4852145,1987-12-31,31.0,14.0,21.0,2.0,2.0,0.0,17.0,9.0,4.0,4.0,0.0,4.0,14.0,12.0
17594,F,1987,12,11,2.7343,2.7661,2.7264,2.7422,2464399,1987-12-31,31.0,14.0,21.0,2.0,2.0,0.0,17.0,9.0,4.0,4.0,0.0,4.0,14.0,12.0
17595,F,1987,12,14,2.7739,2.8291,2.7661,2.8054,3824258,1987-12-31,31.0,14.0,21.0,2.0,2.0,0.0,17.0,9.0,4.0,4.0,0.0,4.0,14.0,12.0
17596,F,1987,12,15,2.8212,2.8448,2.7739,2.8131,4531344,1987-12-31,31.0,14.0,21.0,2.0,2.0,0.0,17.0,9.0,4.0,4.0,0.0,4.0,14.0,12.0
17597,F,1987,12,16,2.8291,2.8686,2.8131,2.8686,4661798,1987-12-31,31.0,14.0,21.0,2.0,2.0,0.0,17.0,9.0,4.0,4.0,0.0,4.0,14.0,12.0
17598,F,1987,12,17,2.8844,2.8844,2.7896,2.8212,3128847,1987-12-31,31.0,14.0,21.0,2.0,2.0,0.0,17.0,9.0,4.0,4.0,0.0,4.0,14.0,12.0
17599,F,1987,12,18,2.8528,2.8844,2.8291,2.8528,7004881,1987-12-31,31.0,14.0,21.0,2.0,2.0,0.0,17.0,9.0,4.0,4.0,0.0,4.0,14.0,12.0
17600,F,1987,12,21,2.8686,2.9314,2.8606,2.9155,4310033,1987-12-31,31.0,14.0,21.0,2.0,2.0,0.0,17.0,9.0,4.0,4.0,0.0,4.0,14.0,12.0
17601,F,1987,12,22,2.9079,2.9234,2.8844,2.9155,4603935,1987-12-31,31.0,14.0,21.0,2.0,2.0,0.0,17.0,9.0,4.0,4.0,0.0,4.0,14.0,12.0
17602,F,1987,12,23,2.9472,2.9787,2.9234,2.9314,4158261,1987-12-31,31.0,14.0,21.0,2.0,2.0,0.0,17.0,9.0,4.0,4.0,0.0,4.0,14.0,12.0
17603,F,1987,12,24,2.9393,2.9393,2.9155,2.9234,1435491,1987-12-31,31.0,14.0,21.0,2.0,2.0,0.0,17.0,9.0,4.0,4.0,0.0,4.0,14.0,12.0
17604,F,1987,12,28,2.9079,2.9079,2.8528,2.8686,1789291,1987-12-31,31.0,14.0,21.0,2.0,2.0,0.0,17.0,9.0,4.0,4.0,0.0,4.0,14.0,12.0
17605,F,1987,12,29,2.8606,2.8844,2.8369,2.8528,1501989,1987-12-31,31.0,14.0,21.0,2.0,2.0,0.0,17.0,9.0,4.0,4.0,0.0,4.0,14.0,12.0
17606,F,1987,12,30,2.8606,2.8844,2.8528,2.8528,2520745,1987-12-31,31.0,14.0,21.0,2.0,2.0,0.0,17.0,9.0,4.0,4.0,0.0,4.0,14.0,12.0
17607,F,1987,12,31,2.8369,2.8369,2.7896,2.8054,3891769,1987-12-31,31.0,14.0,21.0,2.0,2.0,0.0,17.0,9.0,4.0,4.0,0.0,4.0,14.0,12.0
17608,F,1988,1,4,2.8369,2.9472,2.8369,2.9314,5300357,1988-01-31,32.0,11.0,20.0,4.0,3.0,1.0,17.0,5.0,4.0,3.0,0.0,4.0,15.0,15.0
17609,F,1988,1,5,2.9787,3.0024,2.9551,2.9709,4677028,1988-01-31,32.0,11.0,20.0,4.0,3.0,1.0,17.0,5.0,4.0,3.0,0.0,4.0,15.0,15.0
17610,F,1988,1,6,2.9787,3.0338,2.9551,3.0104,3243057,1988-01-31,32.0,11.0,20.0,4.0,3.0,1.0,17.0,5.0,4.0,3.0,0.0,4.0,15.0,15.0
17611,F,1988,1,7,2.9866,3.0656,2.9866,3.0656,5482078,1988-01-31,32.0,11.0,20.0,4.0,3.0,1.0,17.0,5.0,4.0,3.0,0.0,4.0,15.0,15.0
17612,F,1988,1,8,3.0418,3.0734,2.8369,2.8763,5685120,1988-01-31,32.0,11.0,20.0,4.0,3.0,1.0,17.0,5.0,4.0,3.0,0.0,4.0,15.0,15.0
17613,F,1988,1,11,2.9155,2.9787,2.8528,2.9787,4119683,1988-01-31,32.0,11.0,20.0,4.0,3.0,1.0,17.0,5.0,4.0,3.0,0.0,4.0,15.0,15.0
17614,F,1988,1,12,2.9787,2.9787,2.8763,2.9551,4694285,1988-01-31,32.0,11.0,20.0,4.0,3.0,1.0,17.0,5.0,4.0,3.0,0.0,4.0,15.0,15.0
17615,F,1988,1,13,2.9551,2.9787,2.8844,2.9314,3917151,1988-01-31,32.0,11.0,20.0,4.0,3.0,1.0,17.0,5.0,4.0,3.0,0.0,4.0,15.0,15.0
17616,F,1988,1,14,2.9551,2.9866,2.8291,2.9314,2619725,1988-01-31,32.0,11.0,20.0,4.0,3.0,1.0,17.0,5.0,4.0,3.0,0.0,4.0,15.0,15.0
17617,F,1988,1,15,3.0575,3.1048,3.0182,3.0891,6563016,1988-01-31,32.0,11.0,20.0,4.0,3.0,1.0,17.0,5.0,4.0,3.0,0.0,4.0,15.0,15.0
17618,F,1988,1,18,3.1048,3.2705,3.0810000000000004,3.2230000000000003,4439468,1988-01-31,32.0,11.0,20.0,4.0,3.0,1.0,17.0,5.0,4.0,3.0,0.0,4.0,15.0,15.0
17619,F,1988,1,19,3.1837,3.2309,3.1441,3.1915,4555710,1988-01-31,32.0,11.0,20.0,4.0,3.0,1.0,17.0,5.0,4.0,3.0,0.0,4.0,15.0,15.0
17620,F,1988,1,20,3.1441,3.16,2.9551,3.0182,4802657,1988-01-31,32.0,11.0,20.0,4.0,3.0,1.0,17.0,5.0,4.0,3.0,0.0,4.0,15.0,15.0
17621,F,1988,1,21,3.0338,3.1126,2.9551,3.1126,4119430,1988-01-31,32.0,11.0,20.0,4.0,3.0,1.0,17.0,5.0,4.0,3.0,0.0,4.0,15.0,15.0
17622,F,1988,1,22,3.1126,3.1204,3.0338,3.1204,4072224,1988-01-31,32.0,11.0,20.0,4.0,3.0,1.0,17.0,5.0,4.0,3.0,0.0,4.0,15.0,15.0
17623,F,1988,1,25,3.1204,3.2230000000000003,3.1126,3.1837,3477060,1988-01-31,32.0,11.0,20.0,4.0,3.0,1.0,17.0,5.0,4.0,3.0,0.0,4.0,15.0,15.0
17624,F,1988,1,26,3.1758,3.2545,3.1284,3.2230000000000003,3267167,1988-01-31,32.0,11.0,20.0,4.0,3.0,1.0,17.0,5.0,4.0,3.0,0.0,4.0,15.0,15.0
17625,F,1988,1,27,3.2387,3.2782,3.1126,3.1915,2464144,1988-01-31,32.0,11.0,20.0,4.0,3.0,1.0,17.0,5.0,4.0,3.0,0.0,4.0,15.0,15.0
17626,F,1988,1,28,3.2230000000000003,3.2309,3.1441,3.2153,1936492,1988-01-31,32.0,11.0,20.0,4.0,3.0,1.0,17.0,5.0,4.0,3.0,0.0,4.0,15.0,15.0
17627,F,1988,1,29,3.2387,3.2545,3.1678,3.2073,2291053,1988-01-31,32.0,11.0,20.0,4.0,3.0,1.0,17.0,5.0,4.0,3.0,0.0,4.0,15.0,15.0
17628,F,1988,2,1,3.2545,3.2705,3.2230000000000003,3.2387,2715659,1988-02-29,30.0,10.0,20.0,2.0,3.0,1.0,20.0,8.0,4.0,2.0,0.0,3.0,10.0,12.0
17629,F,1988,2,2,3.2309,3.2626,3.1837,3.2309,2190294,1988-02-29,30.0,10.0,20.0,2.0,3.0,1.0,20.0,8.0,4.0,2.0,0.0,3.0,10.0,12.0
17630,F,1988,2,3,3.2230000000000003,3.2705,3.16,3.1678,2842561,1988-02-29,30.0,10.0,20.0,2.0,3.0,1.0,20.0,8.0,4.0,2.0,0.0,3.0,10.0,12.0
17631,F,1988,2,4,3.2153,3.2230000000000003,3.1441,3.1837,2216435,1988-02-29,30.0,10.0,20.0,2.0,3.0,1.0,20.0,8.0,4.0,2.0,0.0,3.0,10.0,12.0
17632,F,1988,2,5,3.1915,3.2073,3.0734,3.0810000000000004,2424298,1988-02-29,30.0,10.0,20.0,2.0,3.0,1.0,20.0,8.0,4.0,2.0,0.0,3.0,10.0,12.0
17633,F,1988,2,8,3.0338,3.0495,2.9943,3.0338,2664902,1988-02-29,30.0,10.0,20.0,2.0,3.0,1.0,20.0,8.0,4.0,2.0,0.0,3.0,10.0,12.0
17634,F,1988,2,9,3.0495,3.1284,3.0495,3.1284,1939537,1988-02-29,30.0,10.0,20.0,2.0,3.0,1.0,20.0,8.0,4.0,2.0,0.0,3.0,10.0,12.0
17635,F,1988,2,10,3.1284,3.2387,3.1204,3.2153,2715659,1988-02-29,30.0,10.0,20.0,2.0,3.0,1.0,20.0,8.0,4.0,2.0,0.0,3.0,10.0,12.0
17636,F,1988,2,11,3.2545,3.2782,3.16,3.2309,3423507,1988-02-29,30.0,10.0,20.0,2.0,3.0,1.0,20.0,8.0,4.0,2.0,0.0,3.0,10.0,12.0
17637,F,1988,2,12,3.2309,3.3017,3.2153,3.2705,3157529,1988-02-29,30.0,10.0,20.0,2.0,3.0,1.0,20.0,8.0,4.0,2.0,0.0,3.0,10.0,12.0
17638,F,1988,2,16,3.2545,3.3177,3.2230000000000003,3.3177,2585970,1988-02-29,30.0,10.0,20.0,2.0,3.0,1.0,20.0,8.0,4.0,2.0,0.0,3.0,10.0,12.0
17639,F,1988,2,17,3.3098,3.3727,3.3098,3.3569,4860271,1988-02-29,30.0,10.0,20.0,2.0,3.0,1.0,20.0,8.0,4.0,2.0,0.0,3.0,10.0,12.0
17640,F,1988,2,18,3.3569,3.412,3.1678,3.1837,6393476,1988-02-29,30.0,10.0,20.0,2.0,3.0,1.0,20.0,8.0,4.0,2.0,0.0,3.0,10.0,12.0
17641,F,1988,2,19,3.1837,3.3965,3.1837,3.3727,5806945,1988-02-29,30.0,10.0,20.0,2.0,3.0,1.0,20.0,8.0,4.0,2.0,0.0,3.0,10.0,12.0
17642,F,1988,2,22,3.3569,3.3965,3.3177,3.3333,3352187,1988-02-29,30.0,10.0,20.0,2.0,3.0,1.0,20.0,8.0,4.0,2.0,0.0,3.0,10.0,12.0
17643,F,1988,2,23,3.3649,3.3727,3.2862,3.3569,2690280,1988-02-29,30.0,10.0,20.0,2.0,3.0,1.0,20.0,8.0,4.0,2.0,0.0,3.0,10.0,12.0
17644,F,1988,2,24,3.3649,3.4278,3.3333,3.4043,3121740,1988-02-29,30.0,10.0,20.0,2.0,3.0,1.0,20.0,8.0,4.0,2.0,0.0,3.0,10.0,12.0
17645,F,1988,2,25,3.4043,3.4672,3.3255,3.3333,3598883,1988-02-29,30.0,10.0,20.0,2.0,3.0,1.0,20.0,8.0,4.0,2.0,0.0,3.0,10.0,12.0
17646,F,1988,2,26,3.3569,3.3807,3.3255,3.3333,1782944,1988-02-29,30.0,10.0,20.0,2.0,3.0,1.0,20.0,8.0,4.0,2.0,0.0,3.0,10.0,12.0
17647,F,1988,2,29,3.3333,3.4043,3.2862,3.4043,2639522,1988-02-29,30.0,10.0,20.0,2.0,3.0,1.0,20.0,8.0,4.0,2.0,0.0,3.0,10.0,12.0
17648,F,1988,3,1,3.3807,3.4278,3.3569,3.4278,3756239,1988-03-31,32.0,11.0,20.0,4.0,4.0,1.0,21.0,6.0,3.0,1.0,1.0,3.0,11.0,14.0
17649,F,1988,3,2,3.4517,3.4672,3.4199,3.4594,3045600,1988-03-31,32.0,11.0,20.0,4.0,4.0,1.0,21.0,6.0,3.0,1.0,1.0,3.0,11.0,14.0
17650,F,1988,3,3,3.4517,3.4753,3.4433,3.4672,3147121,1988-03-31,32.0,11.0,20.0,4.0,4.0,1.0,21.0,6.0,3.0,1.0,1.0,3.0,11.0,14.0
17651,F,1988,3,4,3.4672,3.5224,3.4278,3.4672,3223260,1988-03-31,32.0,11.0,20.0,4.0,4.0,1.0,21.0,6.0,3.0,1.0,1.0,3.0,11.0,14.0
17652,F,1988,3,7,3.4594,3.4672,3.4433,3.4672,1326106,1988-03-31,32.0,11.0,20.0,4.0,4.0,1.0,21.0,6.0,3.0,1.0,1.0,3.0,11.0,14.0
17653,F,1988,3,8,3.4594,3.4753,3.4278,3.4517,1849441,1988-03-31,32.0,11.0,20.0,4.0,4.0,1.0,21.0,6.0,3.0,1.0,1.0,3.0,11.0,14.0
17654,F,1988,3,9,3.4517,3.4594,3.3965,3.4043,3333916,1988-03-31,32.0,11.0,20.0,4.0,4.0,1.0,21.0,6.0,3.0,1.0,1.0,3.0,11.0,14.0
17655,F,1988,3,10,3.4043,3.412,3.2387,3.2705,3786696,1988-03-31,32.0,11.0,20.0,4.0,4.0,1.0,21.0,6.0,3.0,1.0,1.0,3.0,11.0,14.0
17656,F,1988,3,11,3.2862,3.3569,3.2782,3.3489999999999998,2347144,1988-03-31,32.0,11.0,20.0,4.0,4.0,1.0,21.0,6.0,3.0,1.0,1.0,3.0,11.0,14.0
17657,F,1988,3,14,3.3569,3.3807,3.3333,3.3333,2403994,1988-03-31,32.0,11.0,20.0,4.0,4.0,1.0,21.0,6.0,3.0,1.0,1.0,3.0,11.0,14.0
17658,F,1988,3,15,3.3333,3.3807,3.2782,3.3177,2568207,1988-03-31,32.0,11.0,20.0,4.0,4.0,1.0,21.0,6.0,3.0,1.0,1.0,3.0,11.0,14.0
17659,F,1988,3,16,3.3017,3.3255,3.2782,3.3255,4095827,1988-03-31,32.0,11.0,20.0,4.0,4.0,1.0,21.0,6.0,3.0,1.0,1.0,3.0,11.0,14.0
17660,F,1988,3,17,3.3489999999999998,3.3727,3.3255,3.3649,2766422,1988-03-31,32.0,11.0,20.0,4.0,4.0,1.0,21.0,6.0,3.0,1.0,1.0,3.0,11.0,14.0
17661,F,1988,3,18,3.3807,3.412,3.3017,3.3727,5028540,1988-03-31,32.0,11.0,20.0,4.0,4.0,1.0,21.0,6.0,3.0,1.0,1.0,3.0,11.0,14.0
17662,F,1988,3,21,3.3489999999999998,3.3569,3.3177,3.3255,3096358,1988-03-31,32.0,11.0,20.0,4.0,4.0,1.0,21.0,6.0,3.0,1.0,1.0,3.0,11.0,14.0
17663,F,1988,3,22,3.3177,3.3255,3.2862,3.3017,2212119,1988-03-31,32.0,11.0,20.0,4.0,4.0,1.0,21.0,6.0,3.0,1.0,1.0,3.0,11.0,14.0
