,Symbol,Year,Month,Day,Open,High,Low,Close,Volume,Date,Good_time_to_Buy,Uncertain,Bad_time_to_Buy,Relative
11216,HMC,2015,3,10,32.711,32.711,32.477,32.526,715660,2015-03-31,66.0,7.0,27.0,139.0
11217,HMC,2015,3,11,32.555,32.72,32.428000000000004,32.584,557080,2015-03-31,66.0,7.0,27.0,139.0
11218,HMC,2015,3,12,33.199,33.501,33.14,33.483000000000004,1001370,2015-03-31,66.0,7.0,27.0,139.0
11219,HMC,2015,3,13,33.219,33.296,33.121,33.278,949229,2015-03-31,66.0,7.0,27.0,139.0
11220,HMC,2015,3,16,33.463,33.697,33.444,33.61,755202,2015-03-31,66.0,7.0,27.0,139.0
11221,HMC,2015,3,17,33.219,33.249,32.994,33.199,1140794,2015-03-31,66.0,7.0,27.0,139.0
11222,HMC,2015,3,18,33.288000000000004,33.531,33.043,33.521,1051158,2015-03-31,66.0,7.0,27.0,139.0
11223,HMC,2015,3,19,33.092,33.189,33.043,33.111999999999995,757047,2015-03-31,66.0,7.0,27.0,139.0
11224,HMC,2015,3,20,33.492,33.678000000000004,33.335,33.541,1401510,2015-03-31,66.0,7.0,27.0,139.0
11225,HMC,2015,3,23,33.629,33.794000000000004,33.62,33.688,559128,2015-03-31,66.0,7.0,27.0,139.0
11226,HMC,2015,3,24,33.58,33.58,33.209,33.219,736251,2015-03-31,66.0,7.0,27.0,139.0
11227,HMC,2015,3,25,33.385,33.444,33.082,33.102,751822,2015-03-31,66.0,7.0,27.0,139.0
11228,HMC,2015,3,26,33.023,33.032,32.856,32.905,715147,2015-03-31,66.0,7.0,27.0,139.0
11229,HMC,2015,3,27,32.768,32.856,32.601,32.817,929263,2015-03-31,66.0,7.0,27.0,139.0
11230,HMC,2015,3,30,32.955,33.121,32.895,33.023,385205,2015-03-31,66.0,7.0,27.0,139.0
11231,HMC,2015,3,31,32.11,32.239000000000004,31.97300000000001,32.13,889352,2015-03-31,66.0,7.0,27.0,139.0
11232,GM,2015,3,2,33.121,33.433,33.121,33.345,12671674,2015-03-31,66.0,7.0,27.0,139.0
11233,GM,2015,3,3,33.14,33.522,33.069,33.512,11320158,2015-03-31,66.0,7.0,27.0,139.0
11234,GM,2015,3,4,33.361999999999995,33.512,33.069,33.308,14365974,2015-03-31,66.0,7.0,27.0,139.0
11235,GM,2015,3,5,33.376999999999995,33.529,33.3,33.345,7467741,2015-03-31,66.0,7.0,27.0,139.0
11236,GM,2015,3,6,33.211,33.29,32.563,32.66,15525401,2015-03-31,66.0,7.0,27.0,139.0
11237,GM,2015,3,9,33.573,33.797,33.358000000000004,33.662,25708549,2015-03-31,66.0,7.0,27.0,139.0
11238,GM,2015,3,10,33.455,33.769,33.206,33.563,22726693,2015-03-31,66.0,7.0,27.0,139.0
11239,GM,2015,3,11,33.609,34.081,33.537,33.769,14758365,2015-03-31,66.0,7.0,27.0,139.0
11240,GM,2015,3,12,33.823,34.387,33.823,34.349000000000004,15647003,2015-03-31,66.0,7.0,27.0,139.0
11241,GM,2015,3,13,34.305,34.313,33.725,34.01,12758563,2015-03-31,66.0,7.0,27.0,139.0
11242,GM,2015,3,16,34.225,34.501,34.153,34.486,12551366,2015-03-31,66.0,7.0,27.0,139.0
11243,GM,2015,3,17,34.073,34.387,34.018,34.225,10854976,2015-03-31,66.0,7.0,27.0,139.0
11244,GM,2015,3,18,34.118,34.501,33.769,34.413000000000004,21274078,2015-03-31,66.0,7.0,27.0,139.0
11245,GM,2015,3,19,34.368,34.663000000000004,34.225,34.548,12592425,2015-03-31,66.0,7.0,27.0,139.0
11246,GM,2015,3,20,34.6,34.795,34.458,34.743,22117633,2015-03-31,66.0,7.0,27.0,139.0
11247,GM,2015,3,23,34.69,34.861999999999995,34.493,34.493,13041276,2015-03-31,66.0,7.0,27.0,139.0
11248,GM,2015,3,24,34.403,34.43,33.743,33.831,17739101,2015-03-31,66.0,7.0,27.0,139.0
11249,GM,2015,3,25,33.858000000000004,33.887,33.402,33.412,11422305,2015-03-31,66.0,7.0,27.0,139.0
11250,GM,2015,3,26,33.733000000000004,33.887,33.206,33.384,15455134,2015-03-31,66.0,7.0,27.0,139.0
11251,GM,2015,3,27,33.375,33.501999999999995,33.144,33.35,10334748,2015-03-31,66.0,7.0,27.0,139.0
11252,GM,2015,3,30,33.591,33.848,33.545,33.679,11165660,2015-03-31,66.0,7.0,27.0,139.0
11253,GM,2015,3,31,33.679,34.001,33.492,33.52,14133838,2015-03-31,66.0,7.0,27.0,139.0
11254,F,2015,3,2,14.103,14.257,14.103,14.239,30652304,2015-03-31,66.0,7.0,27.0,139.0
11255,F,2015,3,3,13.818,14.008,13.8,13.894,43857379,2015-03-31,66.0,7.0,27.0,139.0
11256,F,2015,3,4,13.826,13.871,13.69,13.776,29859032,2015-03-31,66.0,7.0,27.0,139.0
11257,F,2015,3,5,13.836,13.947,13.826,13.845999999999998,19256500,2015-03-31,66.0,7.0,27.0,139.0
11258,F,2015,3,6,13.785,13.923,13.672,13.69,28417363,2015-03-31,66.0,7.0,27.0,139.0
11259,F,2015,3,9,13.731,13.836,13.69,13.776,19936316,2015-03-31,66.0,7.0,27.0,139.0
11260,F,2015,3,10,13.699000000000002,13.707,13.484000000000002,13.508,36873973,2015-03-31,66.0,7.0,27.0,139.0
11261,F,2015,3,11,13.553,13.621,13.492,13.534,24016484,2015-03-31,66.0,7.0,27.0,139.0
11262,F,2015,3,12,13.639,13.947,13.630999999999998,13.871,36300051,2015-03-31,66.0,7.0,27.0,139.0
11263,F,2015,3,13,13.879,13.963,13.75,13.923,32440396,2015-03-31,66.0,7.0,27.0,139.0
11264,F,2015,3,16,13.972,14.18,13.956,14.172,43907068,2015-03-31,66.0,7.0,27.0,139.0
11265,F,2015,3,17,14.085,14.172,14.058,14.085,24341148,2015-03-31,66.0,7.0,27.0,139.0
11266,F,2015,3,18,14.017,14.189,13.845999999999998,14.144,39271479,2015-03-31,66.0,7.0,27.0,139.0
11267,F,2015,3,19,14.112,14.144,13.99,14.041,20971048,2015-03-31,66.0,7.0,27.0,139.0
11268,F,2015,3,20,14.05,14.214,14.041,14.162,48986714,2015-03-31,66.0,7.0,27.0,139.0
11269,F,2015,3,23,14.152,14.385,14.144,14.239,35734974,2015-03-31,66.0,7.0,27.0,139.0
11270,F,2015,3,24,14.248,14.343,14.152,14.23,19388809,2015-03-31,66.0,7.0,27.0,139.0
11271,F,2015,3,25,14.205,14.220999999999998,13.904000000000002,13.904000000000002,25596165,2015-03-31,66.0,7.0,27.0,139.0
11272,F,2015,3,26,13.845999999999998,13.894,13.715,13.759,38782503,2015-03-31,66.0,7.0,27.0,139.0
11273,F,2015,3,27,13.8,13.836,13.621,13.731,61988962,2015-03-31,66.0,7.0,27.0,139.0
11274,F,2015,3,30,13.853,13.99,13.793,13.885,23898954,2015-03-31,66.0,7.0,27.0,139.0
11275,F,2015,3,31,13.853,14.0,13.818,13.871,25359359,2015-03-31,66.0,7.0,27.0,139.0
11276,TM,2015,4,1,132.75,133.05,132.21,132.89,374004,2015-04-30,71.0,4.0,25.0,146.0
11277,TM,2015,4,2,134.23,135.21,133.99,134.37,259479,2015-04-30,71.0,4.0,25.0,146.0
11278,TM,2015,4,6,134.39,135.5,134.35,134.96,164337,2015-04-30,71.0,4.0,25.0,146.0
11279,TM,2015,4,7,134.38,134.96,134.01,134.08,271771,2015-04-30,71.0,4.0,25.0,146.0
11280,TM,2015,4,8,134.21,134.7,133.9,134.29,148080,2015-04-30,71.0,4.0,25.0,146.0
11281,TM,2015,4,9,133.49,134.46,133.39,134.26,288313,2015-04-30,71.0,4.0,25.0,146.0
11282,TM,2015,4,10,133.09,134.17,133.05,134.01,333780,2015-04-30,71.0,4.0,25.0,146.0
11283,TM,2015,4,13,132.12,132.42,131.65,132.01,333572,2015-04-30,71.0,4.0,25.0,146.0
11284,TM,2015,4,14,133.08,133.37,132.55,133.05,178822,2015-04-30,71.0,4.0,25.0,146.0
11285,TM,2015,4,15,133.61,133.75,133.07,133.47,185057,2015-04-30,71.0,4.0,25.0,146.0
11286,TM,2015,4,16,133.56,133.86,133.18,133.37,194759,2015-04-30,71.0,4.0,25.0,146.0
11287,TM,2015,4,17,133.38,133.42,132.42,132.85,264585,2015-04-30,71.0,4.0,25.0,146.0
11288,TM,2015,4,20,133.13,133.71,133.04,133.12,157988,2015-04-30,71.0,4.0,25.0,146.0
11289,TM,2015,4,21,135.87,136.17,135.57,135.62,381170,2015-04-30,71.0,4.0,25.0,146.0
11290,TM,2015,4,22,135.76,136.16,135.46,135.94,170652,2015-04-30,71.0,4.0,25.0,146.0
11291,TM,2015,4,23,135.45,135.57,134.94,135.34,409540,2015-04-30,71.0,4.0,25.0,146.0
11292,TM,2015,4,24,135.55,135.76,135.29,135.5,289132,2015-04-30,71.0,4.0,25.0,146.0
11293,TM,2015,4,27,135.27,135.54,134.87,134.98,284385,2015-04-30,71.0,4.0,25.0,146.0
11294,TM,2015,4,28,136.44,137.07,135.88,136.32,439667,2015-04-30,71.0,4.0,25.0,146.0
11295,TM,2015,4,29,135.62,136.71,134.41,135.11,294806,2015-04-30,71.0,4.0,25.0,146.0
11296,TM,2015,4,30,134.35,134.66,133.1,133.41,257186,2015-04-30,71.0,4.0,25.0,146.0
11297,TTM,2015,4,1,45.995,46.165,45.475,45.975,1791095,2015-04-30,71.0,4.0,25.0,146.0
11298,TTM,2015,4,2,45.825,46.175,45.015,45.575,845381,2015-04-30,71.0,4.0,25.0,146.0
11299,TTM,2015,4,6,45.885,46.694,45.885,46.335,918705,2015-04-30,71.0,4.0,25.0,146.0
11300,TTM,2015,4,7,46.155,46.205,45.645,45.875,745148,2015-04-30,71.0,4.0,25.0,146.0
11301,TTM,2015,4,8,46.265,46.285,45.415,45.615,795964,2015-04-30,71.0,4.0,25.0,146.0
11302,TTM,2015,4,9,45.565,45.665,45.005,45.255,1016108,2015-04-30,71.0,4.0,25.0,146.0
11303,TTM,2015,4,10,45.185,45.595,45.185,45.575,854884,2015-04-30,71.0,4.0,25.0,146.0
11304,TTM,2015,4,13,45.415,45.625,44.105,44.195,1879024,2015-04-30,71.0,4.0,25.0,146.0
11305,TTM,2015,4,14,44.355,44.695,44.165,44.515,1534209,2015-04-30,71.0,4.0,25.0,146.0
11306,TTM,2015,4,15,44.185,44.275,43.54600000000001,43.885,1544087,2015-04-30,71.0,4.0,25.0,146.0
11307,TTM,2015,4,16,43.875,44.195,43.725,43.995,2773172,2015-04-30,71.0,4.0,25.0,146.0
11308,TTM,2015,4,17,43.715,43.725,43.246,43.29600000000001,1780191,2015-04-30,71.0,4.0,25.0,146.0
11309,TTM,2015,4,20,43.216,43.236,42.506,42.606,2535614,2015-04-30,71.0,4.0,25.0,146.0
11310,TTM,2015,4,21,42.666,42.76600000000001,42.256,42.40600000000001,2026435,2015-04-30,71.0,4.0,25.0,146.0
11311,TTM,2015,4,22,42.236,42.566,42.056,42.51600000000001,1654871,2015-04-30,71.0,4.0,25.0,146.0
11312,TTM,2015,4,23,41.476000000000006,41.826,41.256,41.746,2809933,2015-04-30,71.0,4.0,25.0,146.0
11313,TTM,2015,4,24,41.76600000000001,42.18600000000001,41.746,42.096,1852596,2015-04-30,71.0,4.0,25.0,146.0
11314,TTM,2015,4,27,41.926,42.636,41.79600000000001,42.396,1919537,2015-04-30,71.0,4.0,25.0,146.0
11315,TTM,2015,4,28,42.706,42.986,42.416,42.86600000000001,1426944,2015-04-30,71.0,4.0,25.0,146.0
11316,TTM,2015,4,29,42.43600000000001,42.646,42.096,42.226000000000006,1136377,2015-04-30,71.0,4.0,25.0,146.0
11317,TTM,2015,4,30,41.69600000000001,41.69600000000001,41.036,41.176,1660351,2015-04-30,71.0,4.0,25.0,146.0
11318,HMC,2015,4,1,32.022,32.11,31.788,32.082,881647,2015-04-30,71.0,4.0,25.0,146.0
11319,HMC,2015,4,2,32.376,32.562,32.219,32.336,574339,2015-04-30,71.0,4.0,25.0,146.0
11320,HMC,2015,4,6,33.199,33.455,33.062,33.258,719632,2015-04-30,71.0,4.0,25.0,146.0
11321,HMC,2015,4,7,33.189,33.258,33.082,33.111999999999995,463001,2015-04-30,71.0,4.0,25.0,146.0
11322,HMC,2015,4,8,33.346,33.435,33.102,33.16,528152,2015-04-30,71.0,4.0,25.0,146.0
11323,HMC,2015,4,9,33.346,33.445,33.17,33.425,707363,2015-04-30,71.0,4.0,25.0,146.0
11324,HMC,2015,4,10,33.709,34.043,33.699,33.993,767045,2015-04-30,71.0,4.0,25.0,146.0
11325,HMC,2015,4,13,32.973,33.268,32.965,32.973,629704,2015-04-30,71.0,4.0,25.0,146.0
11326,HMC,2015,4,14,33.552,33.68,33.493,33.533,479823,2015-04-30,71.0,4.0,25.0,146.0
11327,HMC,2015,4,15,34.023,34.023,33.876,33.945,594264,2015-04-30,71.0,4.0,25.0,146.0
11328,HMC,2015,4,16,34.387,34.494,34.25,34.387,905792,2015-04-30,71.0,4.0,25.0,146.0
11329,HMC,2015,4,17,34.544000000000004,34.544000000000004,34.306999999999995,34.504,975757,2015-04-30,71.0,4.0,25.0,146.0
11330,HMC,2015,4,20,34.425,34.534,34.24,34.337,525626,2015-04-30,71.0,4.0,25.0,146.0
11331,HMC,2015,4,21,34.828,34.857,34.601,34.641,926149,2015-04-30,71.0,4.0,25.0,146.0
11332,HMC,2015,4,22,34.818000000000005,34.906,34.671,34.788000000000004,978790,2015-04-30,71.0,4.0,25.0,146.0
11333,HMC,2015,4,23,35.2,35.465,35.063,35.407,1054877,2015-04-30,71.0,4.0,25.0,146.0
11334,HMC,2015,4,24,35.671,35.73900000000001,35.582,35.661,840979,2015-04-30,71.0,4.0,25.0,146.0
11335,HMC,2015,4,27,35.701,35.73,35.475,35.524,568120,2015-04-30,71.0,4.0,25.0,146.0
11336,HMC,2015,4,28,33.886,33.896,32.552,33.111999999999995,2503375,2015-04-30,71.0,4.0,25.0,146.0
11337,HMC,2015,4,29,33.14,33.14,32.798,32.836,1510332,2015-04-30,71.0,4.0,25.0,146.0
11338,HMC,2015,4,30,33.189,33.199,32.817,32.885,764597,2015-04-30,71.0,4.0,25.0,146.0
11339,GM,2015,4,1,33.322,33.402,32.678000000000004,32.84,18606485,2015-04-30,71.0,4.0,25.0,146.0
11340,GM,2015,4,2,32.67,32.83,32.474000000000004,32.626999999999995,18479394,2015-04-30,71.0,4.0,25.0,146.0
11341,GM,2015,4,6,32.409,33.044000000000004,32.366,32.769,14744157,2015-04-30,71.0,4.0,25.0,146.0
11342,GM,2015,4,7,32.169000000000004,32.259,31.856,31.937,62899710,2015-04-30,71.0,4.0,25.0,146.0
11343,GM,2015,4,8,32.069,32.347,31.956,32.277,30721758,2015-04-30,71.0,4.0,25.0,146.0
11344,GM,2015,4,9,32.267,32.527,32.205,32.436,17285686,2015-04-30,71.0,4.0,25.0,146.0
11345,GM,2015,4,10,32.823,32.874,32.508,32.687,18760429,2015-04-30,71.0,4.0,25.0,146.0
11346,GM,2015,4,13,32.741,32.947,32.527,32.536,15137627,2015-04-30,71.0,4.0,25.0,146.0
11347,GM,2015,4,14,32.588,32.913000000000004,32.571,32.607,14532374,2015-04-30,71.0,4.0,25.0,146.0
11348,GM,2015,4,15,32.913000000000004,33.144,32.76,33.019,15329540,2015-04-30,71.0,4.0,25.0,146.0
11349,GM,2015,4,16,33.161,33.232,32.84,33.144,13677904,2015-04-30,71.0,4.0,25.0,146.0
11350,GM,2015,4,17,32.921,32.937,32.626999999999995,32.75,16082429,2015-04-30,71.0,4.0,25.0,146.0
11351,GM,2015,4,20,33.027,33.224000000000004,32.85,33.171,15529432,2015-04-30,71.0,4.0,25.0,146.0
11352,GM,2015,4,21,33.367,33.474000000000004,32.913000000000004,33.216,19165064,2015-04-30,71.0,4.0,25.0,146.0
11353,GM,2015,4,22,33.188,33.269,32.777,33.216,17906605,2015-04-30,71.0,4.0,25.0,146.0
11354,GM,2015,4,23,32.385,32.446,31.803,32.108000000000004,46787293,2015-04-30,71.0,4.0,25.0,146.0
11355,GM,2015,4,24,31.937,32.008,31.677,31.813,23776624,2015-04-30,71.0,4.0,25.0,146.0
11356,GM,2015,4,27,31.866,32.134,31.785,31.981,17338023,2015-04-30,71.0,4.0,25.0,146.0
11357,GM,2015,4,28,31.956,32.142,31.437,31.928,16622114,2015-04-30,71.0,4.0,25.0,146.0
11358,GM,2015,4,29,31.732,31.91,31.51,31.74,13321416,2015-04-30,71.0,4.0,25.0,146.0
11359,GM,2015,4,30,31.517,31.66800000000001,31.222,31.339,17659111,2015-04-30,71.0,4.0,25.0,146.0
11360,F,2015,4,1,13.879,13.885,13.621,13.672,31844717,2015-04-30,71.0,4.0,25.0,146.0
11361,F,2015,4,2,13.69,13.785,13.621,13.776,18531885,2015-04-30,71.0,4.0,25.0,146.0
11362,F,2015,4,6,13.707,13.845999999999998,13.662,13.75,21553582,2015-04-30,71.0,4.0,25.0,146.0
11363,F,2015,4,7,13.707,13.723,13.562,13.662,30972323,2015-04-30,71.0,4.0,25.0,146.0
11364,F,2015,4,8,13.723,13.826,13.707,13.731,29262767,2015-04-30,71.0,4.0,25.0,146.0
11365,F,2015,4,9,13.75,13.809,13.646,13.707,27287533,2015-04-30,71.0,4.0,25.0,146.0
11366,F,2015,4,10,13.723,13.793,13.707,13.776,20547704,2015-04-30,71.0,4.0,25.0,146.0
11367,F,2015,4,13,13.75,13.818,13.639,13.639,26206975,2015-04-30,71.0,4.0,25.0,146.0
11368,F,2015,4,14,13.662,13.793,13.654000000000002,13.723,25305014,2015-04-30,71.0,4.0,25.0,146.0
11369,F,2015,4,15,13.759,13.818,13.75,13.809,29645323,2015-04-30,71.0,4.0,25.0,146.0
11370,F,2015,4,16,13.785,13.826,13.69,13.699000000000002,27339733,2015-04-30,71.0,4.0,25.0,146.0
11371,F,2015,4,17,13.646,13.646,13.499,13.544,37410658,2015-04-30,71.0,4.0,25.0,146.0
11372,F,2015,4,20,13.654000000000002,13.681,13.594,13.672,17746812,2015-04-30,71.0,4.0,25.0,146.0
11373,F,2015,4,21,13.681,13.731,13.544,13.594,21533549,2015-04-30,71.0,4.0,25.0,146.0
11374,F,2015,4,22,13.604,13.69,13.508,13.672,23634427,2015-04-30,71.0,4.0,25.0,146.0
11375,F,2015,4,23,13.612,13.662,13.492,13.544,33115673,2015-04-30,71.0,4.0,25.0,146.0
11376,F,2015,4,24,13.518,13.639,13.492,13.553,23614721,2015-04-30,71.0,4.0,25.0,146.0
11377,F,2015,4,27,13.585,13.75,13.553,13.662,40524515,2015-04-30,71.0,4.0,25.0,146.0
11378,F,2015,4,28,13.69,13.818,13.553,13.8,65903395,2015-04-30,71.0,4.0,25.0,146.0
11379,F,2015,4,29,13.759,13.965,13.722,13.895,40494279,2015-04-30,71.0,4.0,25.0,146.0
11380,F,2015,4,30,13.854,13.914,13.652,13.706,34894324,2015-04-30,71.0,4.0,25.0,146.0
11381,TM,2015,5,1,133.14,134.31,133.11,134.31,257395,2015-05-31,65.0,8.0,27.0,138.0
11382,TM,2015,5,4,134.15,134.76,133.94,134.4,179134,2015-05-31,65.0,8.0,27.0,138.0
11383,TM,2015,5,5,133.92,134.15,131.9,132.0,277195,2015-05-31,65.0,8.0,27.0,138.0
11384,TM,2015,5,6,131.77,132.41,130.98,131.61,337123,2015-05-31,65.0,8.0,27.0,138.0
11385,TM,2015,5,7,131.34,132.48,131.32,132.34,217260,2015-05-31,65.0,8.0,27.0,138.0
11386,TM,2015,5,8,133.86,136.59,133.74,136.38,333884,2015-05-31,65.0,8.0,27.0,138.0
11387,TM,2015,5,11,132.28,132.78,131.87,131.9,788546,2015-05-31,65.0,8.0,27.0,138.0
11388,TM,2015,5,12,131.96,132.47,131.47,132.11,603834,2015-05-31,65.0,8.0,27.0,138.0
11389,TM,2015,5,13,131.8,132.36,131.0,131.1,374820,2015-05-31,65.0,8.0,27.0,138.0
11390,TM,2015,5,14,132.18,132.41,131.44,132.37,156730,2015-05-31,65.0,8.0,27.0,138.0
11391,TM,2015,5,15,133.05,133.76,133.05,133.74,185170,2015-05-31,65.0,8.0,27.0,138.0
11392,TM,2015,5,18,133.76,133.85,133.53,133.8,147229,2015-05-31,65.0,8.0,27.0,138.0
11393,TM,2015,5,19,133.94,134.58,133.66,133.89,233138,2015-05-31,65.0,8.0,27.0,138.0
11394,TM,2015,5,20,133.58,134.01,133.16,133.4,126106,2015-05-31,65.0,8.0,27.0,138.0
11395,TM,2015,5,21,133.34,133.91,133.17,133.81,147768,2015-05-31,65.0,8.0,27.0,138.0
11396,TM,2015,5,22,132.4,133.05,132.33,132.64,211231,2015-05-31,65.0,8.0,27.0,138.0
11397,TM,2015,5,26,132.88,132.88,131.6,132.15,305589,2015-05-31,65.0,8.0,27.0,138.0
11398,TM,2015,5,27,133.11,133.39,132.73,133.16,257291,2015-05-31,65.0,8.0,27.0,138.0
11399,TM,2015,5,28,133.53,134.31,133.21,134.1,229285,2015-05-31,65.0,8.0,27.0,138.0
11400,TM,2015,5,29,133.13,133.13,131.96,132.31,323672,2015-05-31,65.0,8.0,27.0,138.0
11401,TTM,2015,5,1,41.37600000000001,41.496,40.896,41.29600000000001,1109768,2015-05-31,65.0,8.0,27.0,138.0
11402,TTM,2015,5,4,41.316,41.43600000000001,41.11600000000001,41.166,739946,2015-05-31,65.0,8.0,27.0,138.0
11403,TTM,2015,5,5,41.666,41.726000000000006,40.876,40.936,1138678,2015-05-31,65.0,8.0,27.0,138.0
11404,TTM,2015,5,6,40.826,40.936,39.797,40.067,1460660,2015-05-31,65.0,8.0,27.0,138.0
11405,TTM,2015,5,7,39.657,40.037,39.617,39.947,1183870,2015-05-31,65.0,8.0,27.0,138.0
11406,TTM,2015,5,8,41.596,42.886,41.286,42.61600000000001,2266653,2015-05-31,65.0,8.0,27.0,138.0
11407,TTM,2015,5,11,43.076,43.36600000000001,41.90600000000001,42.026,1536210,2015-05-31,65.0,8.0,27.0,138.0
11408,TTM,2015,5,12,41.556,41.756,41.256,41.396,994589,2015-05-31,65.0,8.0,27.0,138.0
11409,TTM,2015,5,13,42.026,42.26600000000001,41.576,41.68600000000001,858341,2015-05-31,65.0,8.0,27.0,138.0
11410,TTM,2015,5,14,42.146,42.466,41.94600000000001,42.236,1375857,2015-05-31,65.0,8.0,27.0,138.0
11411,TTM,2015,5,15,42.206,42.466,41.966,42.40600000000001,798652,2015-05-31,65.0,8.0,27.0,138.0
11412,TTM,2015,5,18,42.256,42.36600000000001,41.646,41.68600000000001,1603391,2015-05-31,65.0,8.0,27.0,138.0
11413,TTM,2015,5,19,41.58600000000001,41.596,40.876,41.04600000000001,1480139,2015-05-31,65.0,8.0,27.0,138.0
11414,TTM,2015,5,20,41.096,41.40600000000001,40.906,40.936,2260658,2015-05-31,65.0,8.0,27.0,138.0
11415,TTM,2015,5,21,41.136,41.416,40.976000000000006,41.176,1487494,2015-05-31,65.0,8.0,27.0,138.0
11416,TTM,2015,5,22,41.316,41.576,41.15600000000001,41.15600000000001,1429075,2015-05-31,65.0,8.0,27.0,138.0
11417,TTM,2015,5,26,39.857,40.387,37.767,37.827,4711692,2015-05-31,65.0,8.0,27.0,138.0
11418,TTM,2015,5,27,37.997,38.227,37.548,37.887,2676689,2015-05-31,65.0,8.0,27.0,138.0
11419,TTM,2015,5,28,38.517,38.977,38.377,38.587,1504632,2015-05-31,65.0,8.0,27.0,138.0
11420,TTM,2015,5,29,38.687,38.867,38.057,38.287,2012268,2015-05-31,65.0,8.0,27.0,138.0
11421,HMC,2015,5,1,33.445,33.562,33.317,33.562,760213,2015-05-31,65.0,8.0,27.0,138.0
11422,HMC,2015,5,4,33.523,33.689,33.513000000000005,33.582,430066,2015-05-31,65.0,8.0,27.0,138.0
11423,HMC,2015,5,5,33.592,33.592,33.072,33.102,572811,2015-05-31,65.0,8.0,27.0,138.0
11424,HMC,2015,5,6,33.14,33.346,32.955,33.17,694405,2015-05-31,65.0,8.0,27.0,138.0
11425,HMC,2015,5,7,33.376,33.562,33.327,33.552,571506,2015-05-31,65.0,8.0,27.0,138.0
11426,HMC,2015,5,8,34.317,34.691,34.23,34.691,1093215,2015-05-31,65.0,8.0,27.0,138.0
11427,HMC,2015,5,11,34.534,34.534,34.19,34.259,913663,2015-05-31,65.0,8.0,27.0,138.0
11428,HMC,2015,5,12,33.846,34.003,33.759,33.974000000000004,667462,2015-05-31,65.0,8.0,27.0,138.0
11429,HMC,2015,5,13,34.337,34.434,34.073,34.093,1020124,2015-05-31,65.0,8.0,27.0,138.0
11430,HMC,2015,5,14,34.277,34.454,34.277,34.406,958627,2015-05-31,65.0,8.0,27.0,138.0
11431,HMC,2015,5,15,34.19,34.415,34.19,34.327,551739,2015-05-31,65.0,8.0,27.0,138.0
11432,HMC,2015,5,18,34.719,34.719,34.484,34.524,773437,2015-05-31,65.0,8.0,27.0,138.0
11433,HMC,2015,5,19,34.121,34.327,34.063,34.19,767650,2015-05-31,65.0,8.0,27.0,138.0
11434,HMC,2015,5,20,34.053000000000004,34.053000000000004,33.797,33.983000000000004,849195,2015-05-31,65.0,8.0,27.0,138.0
11435,HMC,2015,5,21,33.503,33.719,33.258,33.483000000000004,2790031,2015-05-31,65.0,8.0,27.0,138.0
11436,HMC,2015,5,22,33.278,33.621,33.278,33.464,1049779,2015-05-31,65.0,8.0,27.0,138.0
11437,HMC,2015,5,26,33.611999999999995,33.611999999999995,33.17,33.327,769423,2015-05-31,65.0,8.0,27.0,138.0
11438,HMC,2015,5,27,33.65,33.719,33.562,33.68,541305,2015-05-31,65.0,8.0,27.0,138.0
11439,HMC,2015,5,28,33.67,33.954,33.611999999999995,33.926,634099,2015-05-31,65.0,8.0,27.0,138.0
11440,HMC,2015,5,29,33.65,33.719,33.493,33.562,342891,2015-05-31,65.0,8.0,27.0,138.0
11441,GM,2015,5,1,31.437,31.705,31.114,31.661,17125460,2015-05-31,65.0,8.0,27.0,138.0
11442,GM,2015,5,4,31.732,31.928,31.642,31.642,13447726,2015-05-31,65.0,8.0,27.0,138.0
11443,GM,2015,5,5,31.642,31.749,31.274,31.292,12382544,2015-05-31,65.0,8.0,27.0,138.0
11444,GM,2015,5,6,31.41,31.49,30.881,31.079,14626624,2015-05-31,65.0,8.0,27.0,138.0
11445,GM,2015,5,7,30.961,31.312,30.881,31.177,15700464,2015-05-31,65.0,8.0,27.0,138.0
11446,GM,2015,5,8,31.363000000000003,31.696,31.312,31.571,14305712,2015-05-31,65.0,8.0,27.0,138.0
11447,GM,2015,5,11,31.551,31.813,31.437,31.481,9882206,2015-05-31,65.0,8.0,27.0,138.0
11448,GM,2015,5,12,31.249,31.249,30.846,31.052,15717932,2015-05-31,65.0,8.0,27.0,138.0
11449,GM,2015,5,13,31.088,31.25800000000001,31.025,31.105,10289868,2015-05-31,65.0,8.0,27.0,138.0
11450,GM,2015,5,14,31.284,31.32,30.864,30.971,14147181,2015-05-31,65.0,8.0,27.0,138.0
11451,GM,2015,5,15,31.016,31.267,31.016,31.204,10938974,2015-05-31,65.0,8.0,27.0,138.0
11452,GM,2015,5,18,31.25800000000001,31.462,31.15,31.33,11506746,2015-05-31,65.0,8.0,27.0,138.0
11453,GM,2015,5,19,31.437,31.5,31.249,31.392,11027374,2015-05-31,65.0,8.0,27.0,138.0
11454,GM,2015,5,20,31.5,31.551,30.981,31.302,14461535,2015-05-31,65.0,8.0,27.0,138.0
11455,GM,2015,5,21,31.284,31.875,31.284,31.803,17918106,2015-05-31,65.0,8.0,27.0,138.0
11456,GM,2015,5,22,31.749,31.946,31.661,31.91,10794004,2015-05-31,65.0,8.0,27.0,138.0
11457,GM,2015,5,26,31.687,31.82,31.66800000000001,31.749,14025561,2015-05-31,65.0,8.0,27.0,138.0
